date,latitude,longitude,precipitation_m,precipitation_mm
2010-09-03,22.999693294401865,72.60115569230976,0.001803576946258545,1.803576946258545
2010-09-04,22.999693294401865,72.60115569230976,0.0019913256168138105,1.9913256168138105
2010-09-05,22.999693294401865,72.60115569230976,0.01007007956502548,10.07007956502548
2010-09-06,22.999693294401865,72.60115569230976,0.008696794509887695,8.696794509887695
2010-09-07,22.999693294401865,72.60115569230976,0.022428774833677778,22.428774833677778
2010-09-08,22.999693294401865,72.60115569230976,0.014271783828633033,14.271783828633033
2010-09-09,22.999693294401865,72.60115569230976,0.042289131879801545,42.289131879801545
2010-09-10,22.999693294401865,72.60115569230976,0.016128605604080803,16.128605604080803
2010-09-11,22.999693294401865,72.60115569230976,0.00039699673652648926,0.39699673652648926
2010-09-12,22.999693294401865,72.60115569230976,0.0041068732737699065,4.1068732737699065
2010-09-13,22.999693294401865,72.60115569230976,0.0065415382384230725,6.5415382384230725
2010-09-14,22.999693294401865,72.60115569230976,0.003673061728477478,3.673061728477478
2010-09-15,22.999693294401865,72.60115569230976,0.002091530007703568,2.091530007703568
2010-09-16,22.999693294401865,72.60115569230976,0.0017874311977834623,1.7874311977834623
2010-09-17,22.999693294401865,72.60115569230976,0.000713143154825957,0.713143154825957
2010-09-18,22.999693294401865,72.60115569230976,0.0004882904638066066,0.48829046380660657
2010-09-19,22.999693294401865,72.60115569230976,0.000288158655166626,0.288158655166626
2010-09-20,22.999693294401865,72.60115569230976,5.848711225553416e-06,0.005848711225553416
2010-09-21,22.999693294401865,72.60115569230976,4.661083221435547e-05,0.04661083221435547
2010-09-22,22.999693294401865,72.60115569230976,3.1739473342895508e-06,0.0031739473342895508
2010-09-23,22.999693294401865,72.60115569230976,0.0016014426937545068,1.6014426937545068
2010-09-24,22.999693294401865,72.60115569230976,0.00037338657352847804,0.37338657352847804
2010-09-25,22.999693294401865,72.60115569230976,8.656098771098186e-07,0.0008656098771098186
2010-09-26,22.999693294401865,72.60115569230976,2.086162567138672e-07,0.0002086162567138672
2010-09-27,22.999693294401865,72.60115569230976,4.4107436991680515e-07,0.00044107436991680515
2010-09-28,22.999693294401865,72.60115569230976,1.293420723413874e-06,0.001293420723413874
2010-09-29,22.999693294401865,72.60115569230976,0.0006704509257247082,0.6704509257247082
2010-09-30,22.999693294401865,72.60115569230976,8.583068797918258e-07,0.0008583068797918258
2010-10-01,22.999693294401865,72.60115569230976,4.351138045421976e-07,0.0004351138045421976
2010-10-02,22.999693294401865,72.60115569230976,3.0159944799379446e-06,0.0030159944799379446
2010-10-03,22.999693294401865,72.60115569230976,2.1555797502514906e-06,0.0021555797502514906
2010-10-04,22.999693294401865,72.60115569230976,1.2874598951384542e-06,0.0012874598951384542
2010-10-05,22.999693294401865,72.60115569230976,2.140471451639314e-06,0.002140471451639314
2010-10-06,22.999693294401865,72.60115569230976,2.160059466405073e-06,0.002160059466405073
2010-10-07,22.999693294401865,72.60115569230976,8.621215101811686e-07,0.0008621215101811686
2010-10-08,22.999693294401865,72.60115569230976,8.511502187502629e-07,0.0008511502187502629
2010-10-09,22.999693294401865,72.60115569230976,4.3213367462158203e-07,0.00043213367462158203
2010-10-10,22.999693294401865,72.60115569230976,2.3573635985485453e-06,0.0023573635985485453
2010-10-11,22.999693294401865,72.60115569230976,0.0015892088413238525,1.5892088413238525
2010-10-12,22.999693294401865,72.60115569230976,0.002167302369969093,2.167302369969093
2010-10-13,22.999693294401865,72.60115569230976,0.00022147475499423308,0.22147475499423308
2010-10-14,22.999693294401865,72.60115569230976,2.0027160303470737e-06,0.0020027160303470737
2010-10-15,22.999693294401865,72.60115569230976,4.410743663640915e-07,0.0004410743663640915
2010-10-16,22.999693294401865,72.60115569230976,1.718136768857903e-06,0.001718136768857903
2010-10-17,22.999693294401865,72.60115569230976,2.5808803911786526e-06,0.0025808803911786526
2010-10-18,22.999693294401865,72.60115569230976,0.00046075077324303493,0.46075077324303493
2010-10-19,22.999693294401865,72.60115569230976,1.883670483948663e-05,0.01883670483948663
2010-10-20,22.999693294401865,72.60115569230976,0.0005772411823272705,0.5772411823272705
2010-10-21,22.999693294401865,72.60115569230976,2.2083519866100687e-06,0.0022083519866100687
2010-10-22,22.999693294401865,72.60115569230976,1.1690322139656928e-05,0.011690322139656928
2010-10-23,22.999693294401865,72.60115569230976,2.56704879575409e-06,0.00256704879575409
2010-10-24,22.999693294401865,72.60115569230976,0.0,0.0
2010-10-25,22.999693294401865,72.60115569230976,4.4107436991680515e-07,0.00044107436991680515
2010-10-26,22.999693294401865,72.60115569230976,4.261732051702438e-07,0.0004261732051702438
2010-10-27,22.999693294401865,72.60115569230976,1.275539318612573e-06,0.001275539318612573
2010-10-28,22.999693294401865,72.60115569230976,0.0,0.0
2010-10-29,22.999693294401865,72.60115569230976,8.583068620282575e-07,0.0008583068620282575
2010-10-30,22.999693294401865,72.60115569230976,1.2904405366498395e-06,0.0012904405366498395
2010-10-31,22.999693294401865,72.60115569230976,1.716613667213096e-06,0.001716613667213096
2010-11-01,22.999693294401865,72.60115569230976,4.351138045421976e-07,0.0004351138045421976
2010-11-02,22.999693294401865,72.60115569230976,8.52346317969932e-07,0.000852346317969932
2010-11-03,22.999693294401865,72.60115569230976,8.641176805213036e-07,0.0008641176805213036
2010-11-04,22.999693294401865,72.60115569230976,8.52346317969932e-07,0.000852346317969932
2010-11-05,22.999693294401865,72.60115569230976,2.1457663024193607e-06,0.0021457663024193607
2010-11-06,22.999693294401865,72.60115569230976,1.7112461137003265e-06,0.0017112461137003265
2010-11-07,22.999693294401865,72.60115569230976,2.147324551060592e-06,0.002147324551060592
2010-11-08,22.999693294401865,72.60115569230976,9.256724384343329e-05,0.09256724384343329
2010-11-09,22.999693294401865,72.60115569230976,0.00212174654006958,2.12174654006958
2010-11-10,22.999693294401865,72.60115569230976,0.002794102548250521,2.794102548250521
2010-11-11,22.999693294401865,72.60115569230976,0.0008723437786102295,0.8723437786102295
2010-11-12,22.999693294401865,72.60115569230976,0.0042691826820373535,4.2691826820373535
2010-11-13,22.999693294401865,72.60115569230976,0.0017117202281902166,1.7117202281902166
2010-11-14,22.999693294401865,72.60115569230976,0.00032045841216898907,0.32045841216898907
2010-11-15,22.999693294401865,72.60115569230976,0.0006608307361588572,0.6608307361588572
2010-11-16,22.999693294401865,72.60115569230976,0.0023901686321892157,2.3901686321892157
2010-11-17,22.999693294401865,72.60115569230976,0.0062852948904037476,6.285294890403748
2010-11-18,22.999693294401865,72.60115569230976,9.469091891745052e-05,0.09469091891745052
2010-11-19,22.999693294401865,72.60115569230976,8.838772773245296e-05,0.08838772773245296
2010-11-20,22.999693294401865,72.60115569230976,8.52346317969932e-07,0.000852346317969932
2010-11-21,22.999693294401865,72.60115569230976,0.00285106544890823,2.85106544890823
2010-11-22,22.999693294401865,72.60115569230976,0.009833097457885742,9.833097457885742
2010-11-23,22.999693294401865,72.60115569230976,0.008021026849746704,8.021026849746704
2010-11-24,22.999693294401865,72.60115569230976,0.0032937496900444785,3.2937496900444785
2010-11-25,22.999693294401865,72.60115569230976,2.157688072657038e-06,0.002157688072657038
2010-11-26,22.999693294401865,72.60115569230976,2.1399318939074874e-06,0.0021399318939074874
2010-11-27,22.999693294401865,72.60115569230976,0.0,0.0
2010-11-28,22.999693294401865,72.60115569230976,4.351138045421976e-07,0.0004351138045421976
2010-11-29,22.999693294401865,72.60115569230976,5.684341886080802e-14,5.6843418860808015e-11
2010-11-30,22.999693294401865,72.60115569230976,8.523463748133508e-07,0.0008523463748133508
2010-12-01,22.999693294401865,72.60115569230976,2.139806724699156e-06,0.002139806724699156
2010-12-02,22.999693294401865,72.60115569230976,8.702070317667676e-07,0.0008702070317667676
2010-12-03,22.999693294401865,72.60115569230976,4.261732051702438e-07,0.0004261732051702438
2010-12-04,22.999693294401865,72.60115569230976,8.52346317969932e-07,0.000852346317969932
2010-12-05,22.999693294401865,72.60115569230976,3.43538602010085e-06,0.00343538602010085
2010-12-06,22.999693294401865,72.60115569230976,8.52346317969932e-07,0.000852346317969932
2010-12-07,22.999693294401865,72.60115569230976,2.139806724699156e-06,0.002139806724699156
2010-12-08,22.999693294401865,72.60115569230976,1.2799182691480837e-06,0.0012799182691480837
2010-12-09,22.999693294401865,72.60115569230976,8.52503546866501e-07,0.000852503546866501
2010-12-10,22.999693294401865,72.60115569230976,1.2812699310416065e-06,0.0012812699310416065
2010-12-11,22.999693294401865,72.60115569230976,1.7040162560988392e-06,0.0017040162560988392
2010-12-12,22.999693294401865,72.60115569230976,8.52346317969932e-07,0.000852346317969932
2010-12-13,22.999693294401865,72.60115569230976,4.351138045421976e-07,0.0004351138045421976
2010-12-14,22.999693294401865,72.60115569230976,4.351138045421976e-07,0.0004351138045421976
2010-12-15,22.999693294401865,72.60115569230976,2.148947487512487e-06,0.002148947487512487
2010-12-16,22.999693294401865,72.60115569230976,4.3674500105339575e-07,0.00043674500105339575
2010-12-17,22.999693294401865,72.60115569230976,0.0,0.0
2010-12-18,22.999693294401865,72.60115569230976,0.0,0.0
2010-12-19,22.999693294401865,72.60115569230976,4.351138045421976e-07,0.0004351138045421976
2010-12-20,22.999693294401865,72.60115569230976,0.0,0.0
2010-12-21,22.999693294401865,72.60115569230976,0.0,0.0
2010-12-22,22.999693294401865,72.60115569230976,8.676298079990374e-07,0.0008676298079990374
2010-12-23,22.999693294401865,72.60115569230976,8.48594936542213e-07,0.000848594936542213
2010-12-24,22.999693294401865,72.60115569230976,8.52346317969932e-07,0.000852346317969932
2010-12-25,22.999693294401865,72.60115569230976,0.0,0.0
2010-12-26,22.999693294401865,72.60115569230976,8.583068051848386e-07,0.0008583068051848386
2010-12-27,22.999693294401865,72.60115569230976,8.851289749145508e-06,0.008851289749145508
2010-12-28,22.999693294401865,72.60115569230976,0.0003504723310356894,0.3504723310356894
2010-12-29,22.999693294401865,72.60115569230976,0.0016009926795277352,1.6009926795277352
2010-12-30,22.999693294401865,72.60115569230976,1.7225742112714215e-06,0.0017225742112714215
2010-12-31,22.999693294401865,72.60115569230976,4.351138045421976e-07,0.0004351138045421976
2011-01-01,22.999693294401865,72.60115569230976,4.351138045421976e-07,0.0004351138045421976
2011-01-02,22.999693294401865,72.60115569230976,1.275539318612573e-06,0.001275539318612573
2011-01-03,22.999693294401865,72.60115569230976,8.70227722771233e-07,0.000870227722771233
2011-01-04,22.999693294401865,72.60115569230976,8.583068797918258e-07,0.0008583068797918258
2011-01-05,22.999693294401865,72.60115569230976,4.261732051702438e-07,0.0004261732051702438
2011-01-06,22.999693294401865,72.60115569230976,8.583068833445395e-07,0.0008583068833445395
2011-01-07,22.999693294401865,72.60115569230976,2.14667198861207e-06,0.00214667198861207
2011-01-08,22.999693294401865,72.60115569230976,4.261732051702438e-07,0.0004261732051702438
2011-01-09,22.999693294401865,72.60115569230976,8.52346317969932e-07,0.000852346317969932
2011-01-10,22.999693294401865,72.60115569230976,2.1471670379469288e-06,0.0021471670379469288
2011-01-11,22.999693294401865,72.60115569230976,8.531106345799344e-07,0.0008531106345799344
2011-01-12,22.999693294401865,72.60115569230976,8.524980330548715e-07,0.0008524980330548715
2011-01-13,22.999693294401865,72.60115569230976,8.553266184208042e-07,0.0008553266184208042
2011-01-14,22.999693294401865,72.60115569230976,1.3005143273403519e-06,0.0013005143273403519
2011-01-15,22.999693294401865,72.60115569230976,2.140881179002463e-06,0.002140881179002463
2011-01-16,22.999693294401865,72.60115569230976,3.0040721412660787e-06,0.0030040721412660787
2011-01-17,22.999693294401865,72.60115569230976,1.2755395459862484e-06,0.0012755395459862484
2011-01-18,22.999693294401865,72.60115569230976,4.261732051702438e-07,0.0004261732051702438
2011-01-19,22.999693294401865,72.60115569230976,2.1422168288154353e-06,0.0021422168288154353
2011-01-20,22.999693294401865,72.60115569230976,4.3318573261785787e-07,0.00043318573261785787
2011-01-21,22.999693294401865,72.60115569230976,1.7150093860607285e-06,0.0017150093860607285
2011-01-22,22.999693294401865,72.60115569230976,2.1508110528145608e-06,0.0021508110528145608
2011-01-23,22.999693294401865,72.60115569230976,4.351138613856165e-07,0.0004351138613856165
2011-01-24,22.999693294401865,72.60115569230976,0.0,0.0
2011-01-25,22.999693294401865,72.60115569230976,1.2904404798064206e-06,0.0012904404798064206
2011-01-26,22.999693294401865,72.60115569230976,4.351138045421976e-07,0.0004351138045421976
2011-01-27,22.999693294401865,72.60115569230976,1.293420723413874e-06,0.001293420723413874
2011-01-28,22.999693294401865,72.60115569230976,8.52346317969932e-07,0.000852346317969932
2011-01-29,22.999693294401865,72.60115569230976,1.2943344813720614e-06,0.0012943344813720614
2011-01-30,22.999693294401865,72.60115569230976,4.351138045421976e-07,0.0004351138045421976
2011-01-31,22.999693294401865,72.60115569230976,4.351138045421976e-07,0.0004351138045421976
2011-02-01,22.999693294401865,72.60115569230976,0.0,0.0
2011-02-02,22.999693294401865,72.60115569230976,8.523869041709986e-07,0.0008523869041709986
2011-02-03,22.999693294401865,72.60115569230976,4.397979864734225e-07,0.0004397979864734225
2011-02-04,22.999693294401865,72.60115569230976,2.1340592866181396e-06,0.0021340592866181396
2011-02-05,22.999693294401865,72.60115569230976,8.583068797918258e-07,0.0008583068797918258
2011-02-06,22.999693294401865,72.60115569230976,0.0,0.0
2011-02-07,22.999693294401865,72.60115569230976,1.7225742112714215e-06,0.0017225742112714215
2011-02-08,22.999693294401865,72.60115569230976,1.7106526684074197e-06,0.0017106526684074197
2011-02-09,22.999693294401865,72.60115569230976,1.7106532936850272e-06,0.0017106532936850272
2011-02-10,22.999693294401865,72.60115569230976,1.7126909597209306e-06,0.0017126909597209306
2011-02-11,22.999693294401865,72.60115569230976,3.4391878216410987e-06,0.0034391878216410987
2011-02-12,22.999693294401865,72.60115569230976,2.5547496989020146e-06,0.0025547496989020146
2011-02-13,22.999693294401865,72.60115569230976,2.326942194486037e-08,2.326942194486037e-05
2011-02-14,22.999693294401865,72.60115569230976,3.1888484954833984e-06,0.0031888484954833984
2011-02-15,22.999693294401865,72.60115569230976,2.0164251225196494e-05,0.020164251225196494
2011-02-16,22.999693294401865,72.60115569230976,1.284924337596749e-06,0.001284924337596749
2011-02-17,22.999693294401865,72.60115569230976,0.0,0.0
2011-02-18,22.999693294401865,72.60115569230976,8.553266184208042e-07,0.0008553266184208042
2011-02-19,22.999693294401865,72.60115569230976,0.0,0.0
2011-02-20,22.999693294401865,72.60115569230976,2.1448282723213197e-06,0.0021448282723213197
2011-02-21,22.999693294401865,72.60115569230976,0.0,0.0
2011-02-22,22.999693294401865,72.60115569230976,1.2934206843340235e-06,0.0012934206843340235
2011-02-23,22.999693294401865,72.60115569230976,8.52346317969932e-07,0.000852346317969932
2011-02-24,22.999693294401865,72.60115569230976,0.0,0.0
2011-02-25,22.999693294401865,72.60115569230976,2.1495791315828683e-06,0.0021495791315828683
2011-02-26,22.999693294401865,72.60115569230976,8.736035965739575e-07,0.0008736035965739575
2011-02-27,22.999693294401865,72.60115569230976,0.0,0.0
2011-02-28,22.999693294401865,72.60115569230976,8.52346317969932e-07,0.000852346317969932
2011-03-01,22.999693294401865,72.60115569230976,1.2803027971131087e-06,0.0012803027971131087
2011-03-02,22.999693294401865,72.60115569230976,1.288683449729433e-06,0.001288683449729433
2011-03-03,22.999693294401865,72.60115569230976,1.2755393754559918e-06,0.0012755393754559918
2011-03-04,22.999693294401865,72.60115569230976,1.2904405366498395e-06,0.0012904405366498395
2011-03-05,22.999693294401865,72.60115569230976,1.7216614764947735e-06,0.0017216614764947735
2011-03-06,22.999693294401865,72.60115569230976,4.410743663640915e-07,0.0004410743663640915
2011-03-07,22.999693294401865,72.60115569230976,4.351138045421976e-07,0.0004351138045421976
2011-03-08,22.999693294401865,72.60115569230976,2.1398063836386427e-06,0.0021398063836386427
2011-03-09,22.999693294401865,72.60115569230976,1.7225742112714215e-06,0.0017225742112714215
2011-03-10,22.999693294401865,72.60115569230976,0.0,0.0
2011-03-11,22.999693294401865,72.60115569230976,4.351138045421976e-07,0.0004351138045421976
2011-03-12,22.999693294401865,72.60115569230976,8.70227722771233e-07,0.000870227722771233
2011-03-13,22.999693294401865,72.60115569230976,1.286133908706688e-06,0.001286133908706688
2011-03-14,22.999693294401865,72.60115569230976,0.0,0.0
2011-03-15,22.999693294401865,72.60115569230976,1.7293677387897333e-06,0.0017293677387897333
2011-03-16,22.999693294401865,72.60115569230976,0.0,0.0
2011-03-17,22.999693294401865,72.60115569230976,4.4120743325493095e-07,0.00044120743325493095
2011-03-18,22.999693294401865,72.60115569230976,4.351138045421976e-07,0.0004351138045421976
2011-03-19,22.999693294401865,72.60115569230976,4.351138045421976e-07,0.0004351138045421976
2011-03-20,22.999693294401865,72.60115569230976,8.541842362319585e-07,0.0008541842362319585
2011-03-21,22.999693294401865,72.60115569230976,0.0,0.0
2011-03-22,22.999693294401865,72.60115569230976,0.0,0.0
2011-03-23,22.999693294401865,72.60115569230976,1.0132789611816406e-06,0.0010132789611816406
2011-03-24,22.999693294401865,72.60115569230976,4.351138045421976e-07,0.0004351138045421976
2011-03-25,22.999693294401865,72.60115569230976,1.7242060721400776e-06,0.0017242060721400776
2011-03-26,22.999693294401865,72.60115569230976,4.261732051702438e-07,0.0004261732051702438
2011-03-27,22.999693294401865,72.60115569230976,1.2920165772811742e-06,0.0012920165772811742
2011-03-28,22.999693294401865,72.60115569230976,1.2934207802572928e-06,0.0012934207802572928
2011-03-29,22.999693294401865,72.60115569230976,4.410743663640915e-07,0.0004410743663640915
2011-03-30,22.999693294401865,72.60115569230976,8.52346317969932e-07,0.000852346317969932
2011-03-31,22.999693294401865,72.60115569230976,8.583068797918258e-07,0.0008583068797918258
2011-04-01,22.999693294401865,72.60115569230976,0.0,0.0
2011-04-02,22.999693294401865,72.60115569230976,1.714241363970359e-06,0.001714241363970359
2011-04-03,22.999693294401865,72.60115569230976,-4.017522314825328e-09,-4.017522314825328e-06
2011-04-04,22.999693294401865,72.60115569230976,3.4286112509107625e-06,0.0034286112509107625
2011-04-05,22.999693294401865,72.60115569230976,2.1762189703622425e-06,0.0021762189703622425
2011-04-06,22.999693294401865,72.60115569230976,4.0733268136250445e-07,0.00040733268136250445
2011-04-07,22.999693294401865,72.60115569230976,1.7195939676639682e-06,0.0017195939676639682
2011-04-08,22.999693294401865,72.60115569230976,0.0,0.0
2011-04-09,22.999693294401865,72.60115569230976,0.0,0.0
2011-04-10,22.999693294401865,72.60115569230976,1.291227306410292e-06,0.001291227306410292
2011-04-11,22.999693294401865,72.60115569230976,8.541416036678129e-07,0.0008541416036678129
2011-04-12,22.999693294401865,72.60115569230976,6.226287041499745e-09,6.226287041499745e-06
2011-04-13,22.999693294401865,72.60115569230976,4.947184493175882e-07,0.0004947184493175882
2011-04-14,22.999693294401865,72.60115569230976,1.4245510087107505e-06,0.0014245510087107505
2011-04-15,22.999693294401865,72.60115569230976,1.7014682498484035e-06,0.0017014682498484035
2011-04-16,22.999693294401865,72.60115569230976,1.2958789739059284e-06,0.0012958789739059284
2011-04-17,22.999693294401865,72.60115569230976,1.3922384937359311e-05,0.013922384937359311
2011-04-18,22.999693294401865,72.60115569230976,0.0,0.0
2011-04-19,22.999693294401865,72.60115569230976,4.351138613856165e-07,0.0004351138613856165
2011-04-20,22.999693294401865,72.60115569230976,4.351138613856165e-07,0.0004351138613856165
2011-04-21,22.999693294401865,72.60115569230976,0.0,0.0
2011-04-22,22.999693294401865,72.60115569230976,0.0,0.0
2011-04-23,22.999693294401865,72.60115569230976,8.642672923997452e-07,0.0008642672923997452
2011-04-24,22.999693294401865,72.60115569230976,8.583068797918258e-07,0.0008583068797918258
2011-04-25,22.999693294401865,72.60115569230976,4.261732051702438e-07,0.0004261732051702438
2011-04-26,22.999693294401865,72.60115569230976,4.351138045421976e-07,0.0004351138045421976
2011-04-27,22.999693294401865,72.60115569230976,8.61995943068905e-07,0.000861995943068905
2011-04-28,22.999693294401865,72.60115569230976,1.2814998058274796e-06,0.0012814998058274796
2011-04-29,22.999693294401865,72.60115569230976,4.351138045421976e-07,0.0004351138045421976
2011-04-30,22.999693294401865,72.60115569230976,8.553266184208042e-07,0.0008553266184208042
2011-05-01,22.999693294401865,72.60115569230976,4.261732051702438e-07,0.0004261732051702438
2011-05-02,22.999693294401865,72.60115569230976,8.510136808581592e-07,0.0008510136808581592
2011-05-03,22.999693294401865,72.60115569230976,8.637583910342528e-07,0.0008637583910342528
2011-05-04,22.999693294401865,72.60115569230976,1.5796065326867392e-06,0.0015796065326867392
2011-05-05,22.999693294401865,72.60115569230976,2.5663167093625816e-06,0.0025663167093625816
2011-05-06,22.999693294401865,72.60115569230976,2.579196859642252e-06,0.002579196859642252
2011-05-07,22.999693294401865,72.60115569230976,7.644359811820323e-09,7.644359811820323e-06
2011-05-08,22.999693294401865,72.60115569230976,1.713556514459924e-06,0.001713556514459924
2011-05-09,22.999693294401865,72.60115569230976,2.563766599905648e-06,0.002563766599905648
2011-05-10,22.999693294401865,72.60115569230976,1.3339519398414268e-05,0.013339519398414268
2011-05-11,22.999693294401865,72.60115569230976,2.1488634729394107e-06,0.0021488634729394107
2011-05-12,22.999693294401865,72.60115569230976,2.318620676788896e-06,0.002318620676788896
2011-05-13,22.999693294401865,72.60115569230976,0.0,0.0
2011-05-14,22.999693294401865,72.60115569230976,8.52346317969932e-07,0.000852346317969932
2011-05-15,22.999693294401865,72.60115569230976,2.152140950784087e-06,0.002152140950784087
2011-05-16,22.999693294401865,72.60115569230976,4.738569259643555e-05,0.04738569259643555
2011-05-17,22.999693294401865,72.60115569230976,7.891058921316585e-05,0.07891058921316585
2011-05-18,22.999693294401865,72.60115569230976,0.0,0.0
2011-05-19,22.999693294401865,72.60115569230976,2.5691031737551384e-06,0.0025691031737551384
2011-05-20,22.999693294401865,72.60115569230976,0.0,0.0
2011-05-21,22.999693294401865,72.60115569230976,5.686581124564327e-05,0.05686581124564327
2011-05-22,22.999693294401865,72.60115569230976,9.785592555999756e-05,0.09785592555999756
2011-05-23,22.999693294401865,72.60115569230976,5.155801773071289e-06,0.005155801773071289
2011-05-24,22.999693294401865,72.60115569230976,3.2782554626464844e-07,0.00032782554626464844
2011-05-25,22.999693294401865,72.60115569230976,1.2874602361989673e-06,0.0012874602361989673
2011-05-26,22.999693294401865,72.60115569230976,1.7106531231547706e-06,0.0017106531231547706
2011-05-27,22.999693294401865,72.60115569230976,0.0,0.0
2011-05-28,22.999693294401865,72.60115569230976,0.0,0.0
2011-05-29,22.999693294401865,72.60115569230976,4.2846215819736244e-07,0.00042846215819736244
2011-05-30,22.999693294401865,72.60115569230976,1.7136334804490616e-06,0.0017136334804490616
2011-05-31,22.999693294401865,72.60115569230976,6.74426555136165e-06,0.00674426555136165
2011-06-01,22.999693294401865,72.60115569230976,7.018446922302246e-06,0.007018446922302246
2011-06-02,22.999693294401865,72.60115569230976,0.0,0.0
2011-06-03,22.999693294401865,72.60115569230976,0.0005116105079601141,0.5116105079601141
2011-06-04,22.999693294401865,72.60115569230976,0.0010243147611568304,1.0243147611568304
2011-06-05,22.999693294401865,72.60115569230976,0.0,0.0
2011-06-06,22.999693294401865,72.60115569230976,3.109117130861705e-06,0.003109117130861705
2011-06-07,22.999693294401865,72.60115569230976,0.0,0.0
2011-06-08,22.999693294401865,72.60115569230976,1.716613667213096e-06,0.001716613667213096
2011-06-09,22.999693294401865,72.60115569230976,3.2031310865932028e-06,0.0032031310865932028
2011-06-10,22.999693294401865,72.60115569230976,3.546476364135742e-06,0.003546476364135742
2011-06-11,22.999693294401865,72.60115569230976,0.00010243952274180401,0.10243952274180401
2011-06-12,22.999693294401865,72.60115569230976,0.00033667683601379395,0.33667683601379395
2011-06-13,22.999693294401865,72.60115569230976,2.3037195205688477e-05,0.023037195205688477
2011-06-14,22.999693294401865,72.60115569230976,2.2679566313854593e-06,0.0022679566313854593
2011-06-15,22.999693294401865,72.60115569230976,2.590667065760499e-06,0.002590667065760499
2011-06-16,22.999693294401865,72.60115569230976,0.00019544363016166244,0.19544363016166244
2011-06-17,22.999693294401865,72.60115569230976,0.00024896562086951235,0.24896562086951235
2011-06-18,22.999693294401865,72.60115569230976,0.00018861341925457964,0.18861341925457964
2011-06-19,22.999693294401865,72.60115569230976,0.00024753212928274593,0.24753212928274593
2011-06-20,22.999693294401865,72.60115569230976,0.00022180378437042236,0.22180378437042236
2011-06-21,22.999693294401865,72.60115569230976,0.0003058314323425293,0.3058314323425293
2011-06-22,22.999693294401865,72.60115569230976,0.00047023962514458617,0.47023962514458617
2011-06-23,22.999693294401865,72.60115569230976,0.0011460719112506013,1.1460719112506013
2011-06-24,22.999693294401865,72.60115569230976,0.0030853867530709067,3.0853867530709067
2011-06-25,22.999693294401865,72.60115569230976,0.0004660308360371346,0.4660308360371346
2011-06-26,22.999693294401865,72.60115569230976,0.00022703557982595157,0.22703557982595157
2011-06-27,22.999693294401865,72.60115569230976,0.0002989969165128059,0.2989969165128059
2011-06-28,22.999693294401865,72.60115569230976,0.0006922960280348889,0.6922960280348889
2011-06-29,22.999693294401865,72.60115569230976,0.0003648251295658156,0.3648251295658156
2011-06-30,22.999693294401865,72.60115569230976,0.0005119979380765471,0.5119979380765471
2011-07-01,22.999693294401865,72.60115569230976,0.0002794896960267579,0.2794896960267579
2011-07-02,22.999693294401865,72.60115569230976,0.00012092607528302324,0.12092607528302324
2011-07-03,22.999693294401865,72.60115569230976,0.0010273575492760756,1.0273575492760756
2011-07-04,22.999693294401865,72.60115569230976,0.0004257410764694214,0.4257410764694214
2011-07-05,22.999693294401865,72.60115569230976,0.0006449222564697266,0.6449222564697266
2011-07-06,22.999693294401865,72.60115569230976,0.01798515319813987,17.98515319813987
2011-07-07,22.999693294401865,72.60115569230976,0.01085565122684784,10.85565122684784
2011-07-08,22.999693294401865,72.60115569230976,0.016377592630988147,16.377592630988147
2011-07-09,22.999693294401865,72.60115569230976,0.034638160467068246,34.638160467068246
2011-07-10,22.999693294401865,72.60115569230976,0.028730192780528796,28.730192780528796
2011-07-11,22.999693294401865,72.60115569230976,0.01150144934644004,11.50144934644004
2011-07-12,22.999693294401865,72.60115569230976,0.00044909119606018066,0.44909119606018066
2011-07-13,22.999693294401865,72.60115569230976,0.0010715156792571179,1.0715156792571179
2011-07-14,22.999693294401865,72.60115569230976,0.004577854274430138,4.577854274430138
2011-07-15,22.999693294401865,72.60115569230976,0.0002364814281463623,0.2364814281463623
2011-07-16,22.999693294401865,72.60115569230976,0.007938053758824282,7.938053758824282
2011-07-17,22.999693294401865,72.60115569230976,0.007393494220789165,7.393494220789165
2011-07-18,22.999693294401865,72.60115569230976,0.013043001294136047,13.043001294136047
2011-07-19,22.999693294401865,72.60115569230976,0.012654244899749756,12.654244899749756
2011-07-20,22.999693294401865,72.60115569230976,0.0006700008667053226,0.6700008667053226
2011-07-21,22.999693294401865,72.60115569230976,0.0012663185596011317,1.2663185596011317
2011-07-22,22.999693294401865,72.60115569230976,0.0018898248671916917,1.8898248671916917
2011-07-23,22.999693294401865,72.60115569230976,0.01600061058979918,16.00061058979918
2011-07-24,22.999693294401865,72.60115569230976,0.015155708789791333,15.155708789791333
2011-07-25,22.999693294401865,72.60115569230976,0.0036272287367751233,3.6272287367751233
2011-07-26,22.999693294401865,72.60115569230976,0.005219192649235538,5.219192649235538
2011-07-27,22.999693294401865,72.60115569230976,0.0036112185276806485,3.6112185276806485
2011-07-28,22.999693294401865,72.60115569230976,0.01009562611579895,10.09562611579895
2011-07-29,22.999693294401865,72.60115569230976,0.004044234752655029,4.044234752655029
2011-07-30,22.999693294401865,72.60115569230976,0.01505661904811717,15.05661904811717
2011-07-31,22.999693294401865,72.60115569230976,0.008988413214638058,8.988413214638058
2011-08-01,22.999693294401865,72.60115569230976,0.0025975704193115234,2.5975704193115234
